Text,Created At,Favorite Count,Id Str,In Reply To Screen Name,In Reply To Status Id Str,Lang,Retweet Count,Source,Is Retweet
"Two U.S. banking giants say they're assuming a ""hard"" Brexit https://t.co/WqYpcTLUyq https://t.co/ACg0fGxRYw",10/16/2017 7:07,16,9.20E+17,,,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"One precious metal has risen above $1,000 an ounce for the first time since 2001 https://t.co/VgX697zH0p https://t.co/85LY5ulfs9",10/16/2017 7:10,37,9.20E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"For British bookmakers, the stakes couldn’t be much higher https://t.co/9rAaPo0P1O https://t.co/8yap8hMkY1",10/16/2017 7:16,8,9.20E+17,,,en,3,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Australia needs to boost future gold production from new discoveries https://t.co/1wAg0mfEos https://t.co/Fv6jO5RlmY,10/16/2017 7:18,20,9.20E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
South African stock exchange investors are about to get a new bet https://t.co/uwLs9HqG8b https://t.co/7nnbIefxm0,10/16/2017 7:24,16,9.20E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Theresa May's meetings in Brussels come as talk of a ""no-deal"" Brexit rises in Britain https://t.co/hhufozEkQ8 https://t.co/5omvc5l3Qf",10/16/2017 7:26,14,9.20E+17,,,en,16,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
No sea cucumbers or free haircuts for attendees of China's Communist congress this time https://t.co/Yv2rCyTkpz https://t.co/KfrMHhyOzu,10/16/2017 7:26,30,9.20E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Ineos takes another step toward creating a shale boom on the eastern side of the Atlantic https://t.co/M0BiujehZX https://t.co/RedpHFQ3cx,10/16/2017 7:29,12,9.20E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Venezuela’s autocratic regime defies polls to claim victory in 17 of 23 governor races https://t.co/zbI6F2Zssx https://t.co/8wKq7frYgE,10/16/2017 7:32,20,9.20E+17,,,en,46,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The EU urges Kenya to seek an electoral compromise https://t.co/7PA0vZ8p7a https://t.co/ZwmLDmvik2,10/16/2017 7:34,9,9.20E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Nigeria's exchange rate could decide Africa's biggest economy https://t.co/EvSX0Zg9uQ https://t.co/n88CsWnT1w,10/16/2017 7:40,25,9.20E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Investors, watch closely: China's impact on global markets is about to get much bigger https://t.co/aSCDM4zgjb https://t.co/N78NvMFkAz",10/16/2017 7:45,27,9.20E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How to force Facebook to fix its fake news problem https://t.co/uOWOKZE1cE via @BV https://t.co/5DSfm62JFH,10/16/2017 7:51,33,9.20E+17,,,en,33,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Here are the three scenarios that should guide investors, says @elerianm https://t.co/ogGU2TPBV8 via @BV https://t.co/9aLp9y015h",10/16/2017 7:56,16,9.20E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Hurricane Ophelia takes aim at Ireland as the storm beats across the Atlantic https://t.co/v1laK5qt3Z https://t.co/w3aszME91k,10/16/2017 8:02,26,9.20E+17,,,en,35,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The world's biggest gas companies could shift their focus to natural gas and chemicals https://t.co/1mm2hKbj8y https://t.co/alJowbp1Za,10/16/2017 8:05,21,9.20E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The real pain is just starting as Saudi Arabia tries to transform its economy https://t.co/Xl5WpehNlW https://t.co/J41nOmQezV,10/16/2017 8:08,25,9.20E+17,,,en,28,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
OPEC's output curbs are squeezing the world's biggest oil refining complex https://t.co/2JM1KJFbyW https://t.co/qpND4rE5eE,10/16/2017 8:10,9,9.20E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"As the rich get richer, exotic carmakers are raking in the cash https://t.co/sogSTSVMS7 https://t.co/KLf5Vo56dn",10/16/2017 8:16,29,9.20E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The euro's rally is headed for a test if these charts are right https://t.co/kbPp59WdJU https://t.co/G7S6ef6FRN,10/16/2017 8:22,22,9.20E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
London house prices are falling at their fastest pace since the financial crisis https://t.co/V6No76ALgJ https://t.co/J70voLpqBn,10/16/2017 8:27,37,9.20E+17,,,en,48,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Irish authorities warn some of the country's worst weather conditions will endanger lives https://t.co/3GhYs4Jq65 https://t.co/hVWqh1HNLr,10/16/2017 8:31,24,9.20E+17,,,en,27,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Mortgage lenders in Cyprus are facing a really big headache https://t.co/CfvSQTJGkH https://t.co/lFyjNkgTbo,10/16/2017 8:36,11,9.20E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Unsure why Ireland's border is a big Brexit issue? Here's a guide https://t.co/AQd1UNVwh3 https://t.co/7A5NyU5vxB,10/16/2017 8:41,17,9.20E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Why a China-Bombardier tie-up makes sense and should worry Boeing https://t.co/4bYeo84lyR via @gadfly https://t.co/h6K2IEtQZR,10/16/2017 8:47,19,9.20E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Philippine dictator Ferdinand Marcos's son has his eye on the presidency https://t.co/GaEk2mI7Bp https://t.co/nhjg3M8pfY,10/16/2017 8:53,22,9.20E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How China's great firewall shields 731 million web users from Google and Winnie the Pooh https://t.co/l2i4WH5e5W https://t.co/VB281kUH3v,10/16/2017 8:58,31,9.20E+17,,,en,48,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Europe’s political balance is tilting to the right after Sunday's Austrian election https://t.co/MRyrieSJBs https://t.co/DX94F8MGWC,10/16/2017 9:04,29,9.20E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The Kushners' ambitious plan for their Fifth Avenue tower gets blocked by partner https://t.co/a3y2Yk9B5p https://t.co/Ujzx4X7WVe,10/16/2017 9:13,27,9.20E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"In China, trading begins on WeChat https://t.co/aK303P7L4J https://t.co/LqFfrsSGCE",10/16/2017 9:19,31,9.20E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Facebook is looking to hire people who have national security clearances, a source says  https://t.co/zhpSqGApx6 https://t.co/SSmad8uPKs",10/16/2017 9:25,22,9.20E+17,,,en,29,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Americans and Europeans can't agree on the health of the global economy https://t.co/Y1M5hhjtY5 https://t.co/X5uqS5R5mN,10/16/2017 9:31,16,9.20E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Traders live in fear of missing out ever since Brexit failed to break the bull https://t.co/aTzcKiJF6R https://t.co/t4qja4h5zP,10/16/2017 9:36,31,9.20E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"The man behind ""skeleton"" watches, which show intricate mechanisms, has died https://t.co/FsHPIkOvfG https://t.co/RMtbJh5wSY",10/16/2017 9:42,23,9.20E+17,,,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"This ""Vikings"" star has a foolproof way to avoid getting attacked by a bear https://t.co/1Uly2XKJdp https://t.co/hT6YwIhiR5",10/16/2017 9:48,18,9.20E+17,,,en,5,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Spain rejects the Catalan president’s response to demands that he clarify his position https://t.co/xPVt6I3HEE https://t.co/9bbaE5XP79,10/16/2017 9:54,14,9.20E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The French automaker that owns Vauxhall plans to cut 400 jobs at Ellesmere Port https://t.co/0n9uJ81Qof https://t.co/INdYGIRVwP,10/16/2017 9:59,5,9.20E+17,,,en,4,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Revisit the Crash of '87 with stories from the Wall Street players who lived it https://t.co/cdEIgM88vM https://t.co/vgsfsXd6os,10/16/2017 10:03,35,9.20E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A chip cooling technology company is the hottest stock in Oslo https://t.co/IuuZNcvqkQ https://t.co/4L6waUT5BP,10/16/2017 10:07,23,9.20E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
There are rising tensions after Trump administration's most aggressive Nafta demands to date https://t.co/N4TNofLXOH https://t.co/7cOyzxiuWw,10/16/2017 10:10,23,9.20E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This 31-year-old is poised to become the world's youngest head of government https://t.co/PyLPHuTux5 https://t.co/og3xQU8TDq,10/16/2017 10:13,56,9.20E+17,,,en,39,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Philip Morris is joining a growing group of corporations pricing in the cost of carbon https://t.co/HUiKT59g39 https://t.co/mOFetNv3hv,10/16/2017 10:16,17,9.20E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Saudi Aramco's first resort for raising money has to be billionaires https://t.co/OY3L7UnlWN via @gadfly https://t.co/OdTqgBreyP,10/16/2017 10:19,15,9.20E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The Kushners' plan to recast its Fifth Avenue office building as a luxury architectural trophy is collapsing… https://t.co/XVnnPbGDOQ,10/16/2017 10:23,34,9.20E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Catalan leader has until Thursday morning to back down on independence, Spain's deputy PM says… https://t.co/jiHy7wZatf",10/16/2017 10:26,9,9.20E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Which resorts will be best for you? Understand your unique ski personality https://t.co/z9a6NU941c https://t.co/OOW5lqOtsK,10/16/2017 10:29,14,9.20E+17,,,en,4,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A lot of people will be watching whether Netflix increases its subscription numbers https://t.co/lqFeabETkQ https://t.co/j0ueTWHQcr,10/16/2017 10:32,21,9.20E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Everyone’s fed up with GE’s accounting tricks and the SEC is taking notice https://t.co/ouN4u9OQGF https://t.co/29tAp7jjAC,10/16/2017 10:35,44,9.20E+17,,,en,30,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Hurricanes in the Caribbean sent London's top 2016 IPO plunging https://t.co/Qoy3SdaNqw https://t.co/w4yqgbrs9I,10/16/2017 10:38,13,9.20E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
China's dairy giants have overcome a poisoning scandal to become blue-chip stocks https://t.co/iL65mSIYV9 https://t.co/FD8LxTR9yb,10/16/2017 10:42,25,9.20E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Why the calculus is changing in Iraq https://t.co/VbyQTAl7NG https://t.co/pyBN0E8D6y,10/16/2017 10:45,19,9.20E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Is Trump replacing Obamacare or trying to gut it?https://t.co/6Tj46zuqhi https://t.co/3yTeYK0rFX,10/16/2017 10:48,10,9.20E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Risk parity portfolios are not much different than traditional portfolios https://t.co/KBYSZeWmJ6 via @BV https://t.co/trtgukosTR,10/16/2017 10:52,16,9.20E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"As storm-battered Puerto Ricans flock to Florida, political parties jockey for advantage https://t.co/RdoO0xTJws https://t.co/LfYb2Ful2W",10/16/2017 10:55,17,9.20E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
An oil struggle takes hold in Iraq – plus Monday's other top news https://t.co/DCJMZcnrbE https://t.co/QWqathNtAe,10/16/2017 10:58,5,9.20E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Wake up with #Daybreak, right here on @Twitter! WATCH https://t.co/9PALR8PSQC",10/16/2017 11:00,8,9.20E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Saudi Arabia's crown prince has ambitious plans, but it's not clear whether he can pull them off… https://t.co/9Q8EYubVLM",10/16/2017 11:05,31,9.20E+17,,,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Merlot is finally making a comeback https://t.co/FMZLnmOGKl https://t.co/8fkocOcXxw,10/16/2017 11:09,31,9.20E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"The White House says a corporate tax cut would lift worker wages by $4,000. Others doubt it https://t.co/lWfnXqijz0 https://t.co/JWrVGu0EDQ",10/16/2017 11:12,25,9.20E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Airlines ground planes as Storm Ophelia threatens travel in Ireland https://t.co/Pv4ghJkS8A https://t.co/wtyQeUL7zu,10/16/2017 11:15,19,9.20E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A watchdog's report into the CEO of Barclays could still be months away from publication https://t.co/TsiyHAa0yt https://t.co/hXafZMdji9,10/16/2017 11:19,12,9.20E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This pet-care app keeps being criticized for losing dogs https://t.co/aRhABfznj6 https://t.co/5DzdoD3cdV,10/16/2017 11:22,13,9.20E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Theresa May hopes to succeed where her Brexit negotiator failed - plus Monday's other news https://t.co/vVdIMPNYiq https://t.co/PH2PVBKTed,10/16/2017 11:26,12,9.20E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
RT @TheStalwart: This is going to be a must-read today. An oral history of the crash of 1987 from key people who were there. https://t.co/n…,10/16/2017 11:27,0,9.20E+17,,,en,72,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Yes
RT @markets: Shorts on VIX futures set a new record https://t.co/PNFS37PJ4P https://t.co/gcA0rHs5Nz,10/16/2017 11:27,0,9.20E+17,,,en,60,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Yes
The EU urges U.S. lawmakers to uphold the Iran nuclear deal https://t.co/7rJO9gg3N8 https://t.co/tIP1FQE0lE,10/16/2017 11:33,29,9.20E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Ireland is on a ""national red alert"" as Storm Ophelia batters the coast https://t.co/EoqwCIwZAR https://t.co/vd7M0ziRJb",10/16/2017 11:36,32,9.20E+17,,,en,30,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Poloz says Canada's economy is in the ""sweet part"" of the business cycle https://t.co/8uTY9EvKsl https://t.co/MGGx22q0dA",10/16/2017 11:40,17,9.20E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"What you need to know in business today, in charts https://t.co/QGEu3nG2Ce via @gadfly https://t.co/S7BNjRh2Jp",10/16/2017 11:43,14,9.20E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Steve Eisman says Gary Cohn should ""study the issue first"" before warning about clearinghouses… https://t.co/Bi37zSvhPU",10/16/2017 11:46,22,9.20E+17,,,en,11,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
Democrats say a key Wall Street regulator may be holding his job illegally https://t.co/KAqd85fDOf https://t.co/SWVwUgXpOL,10/16/2017 11:47,22,9.20E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Have $10,000 to invest right now? Here's what the experts say to do with it https://t.co/5qKxdo7nNQ https://t.co/C8x7CueXG4",10/16/2017 11:50,69,9.20E+17,,,en,38,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Shorts on VIX futures set a new record  https://t.co/OGijMgnxLr https://t.co/2EXL0iki2I,10/16/2017 11:54,17,9.20E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Canadian homebuilders are actually having a breakout year https://t.co/EoygsQOIEJ https://t.co/PmFotWAMM7,10/16/2017 11:58,15,9.20E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How one trader won big while everyone else panicked on Black Monday https://t.co/yomXqTSWRV https://t.co/cZP0qQHu1d,10/16/2017 12:01,27,9.20E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Spain's deputy PM gives Catalan government until Thursday to clarify independence position https://t.co/FnxhA41Ju9 https://t.co/jVygrNrkn4,10/16/2017 12:03,22,9.20E+17,,,en,27,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
Ineos takes another step toward creating a shale boom on the eastern side of the Atlantic https://t.co/52CTh4dE6W https://t.co/6zbgyQPXeo,10/16/2017 12:05,16,9.20E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The global economy is either really healthy or awful. It depends who you ask https://t.co/eGVOY9dvVB https://t.co/aEUYH7lqe3,10/16/2017 12:09,45,9.20E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Southeast Asia’s worst stock market could be revived by government spending https://t.co/nca1iwf5gj https://t.co/VjUOciB6Nb,10/16/2017 12:13,14,9.20E+17,,,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
OPEC's output curbs are squeezing the world's biggest oil refining complex https://t.co/zsvQMhSNvi https://t.co/yNuaWTpoRT,10/16/2017 12:17,15,9.20E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This precious metal has risen more than 3 times faster than gold in 2017 https://t.co/IT1RPsMf5X https://t.co/0k9eANsAUI,10/16/2017 12:21,39,9.20E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"RT @BloombergCA: Facing U.S. tariffs, Bombardier weighs unloading some of its aerospace assets https://t.co/gCp15hwqEw https://t.co/7o2r6Lr…",10/16/2017 12:26,0,9.20E+17,,,en,8,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yes
